Player, Salary in $ ,Year,Team
Darrell Arthur,"$1,050,480.00 ",2009,MEM
Darrell Arthur,"$1,123,680.00 ",2010,MEM
Darrell Arthur,"$2,027,119.00 ",2011,MEM
Darrell Arthur,"$3,006,217.00 ",2012,MEM
Darrell Arthur,"$3,231,683.00 ",2013,DEN
Darrell Arthur,"$3,457,149.00 ",2014,DEN
Darrell Arthur,"$2,814,000.00 ",2015,DEN
Darrell Arthur,"$8,070,175.00 ",2016,DEN
Darrell Arthur,"$7,464,912.00 ",2017,DEN
Darrell Griffith,"$850,000.00 ",1990,UTA
Darrell Griffith,"$850,000.00 ",1991,UTA
Darrell Walker,"$610,000.00 ",1990,WAS
Darrell Walker,"$735,000.00 ",1992,DET
Darren Collison,"$1,266,120.00 ",2009,NOH
Darren Collison,"$1,361,040.00 ",2010,IND
Darren Collison,"$1,455,960.00 ",2011,IND
Darren Collison,"$2,319,344.00 ",2012,DAL
Darren Collison,"$1,900,000.00 ",2013,LAC
Darren Collison,"$4,797,664.00 ",2014,SAC
Darren Collison,"$5,013,559.00 ",2015,SAC
Darren Collison,"$5,229,454.00 ",2016,SAC
Darren Collison,"$10,000,000.00 ",2017,IND
Darren Morningstar,"$43,000.00 ",1993,DAL
Darrick Martin,"$425,000.00 ",1995,MEM
Darrick Martin,"$375,000.00 ",1996,LAC
Darrick Martin,"$431,250.00 ",1997,LAC
Darrick Martin,"$572,500.00 ",1999,SAC
Darrick Martin,"$673,500.00 ",2000,SAC
Darrick Martin,"$778,350.00 ",2001,DAL
Darrick Martin,"$946,646.00 ",2005,TOR
Darrick Martin,"$1,178,348.00 ",2006,TOR
Darrick Martin,"$1,219,590.00 ",2007,TOR
Darrin Hancock,"$150,000.00 ",1994,CHA
Darrin Hancock,"$225,000.00 ",1995,CHA
Darrin Hancock,"$247,500.00 ",1996,PHO
Darrun Hilliard,"$525,093.00 ",2015,DET
Darrun Hilliard,"$874,636.00 ",2016,DET
Darvin Ham,"$220,000.00 ",1996,DEN
Darvin Ham,"$272,250.00 ",1997,WAS
Darvin Ham,"$460,000.00 ",1999,MIL
Darvin Ham,"$1,700,000.00 ",2000,MIL
Darvin Ham,"$1,760,000.00 ",2001,MIL
Darvin Ham,"$699,935.00 ",2002,ATL
Darvin Ham,"$813,679.00 ",2003,DET
Darvin Ham,"$932,546.00 ",2004,DET
Dave Corzine,"$300,000.00 ",1990,OKC
Dave Corzine,"$300,000.00 ",1991,OKC
Dave Feitl,"$275,000.00 ",1990,HOU
Dave Feitl,"$135,000.00 ",1991,NJN
Dave Greenwood,"$650,000.00 ",1990,SAS
Dave Greenwood,"$100,000.00 ",1991,SAS
Dave Hoppen,"$400,000.00 ",1990,PHI
Dave Hoppen,"$500,000.00 ",1991,PHI
Dave Jamerson,"$650,000.00 ",1990,HOU
Dave Jamerson,"$840,000.00 ",1991,HOU
Dave Jamerson,"$780,000.00 ",1993,HOU
Dave Jamerson,"$104,000.00 ",1994,HOU
Dave Johnson,"$500,000.00 ",1992,POR
Dave Johnson,"$650,000.00 ",1993,POR
Dave Popson,"$80,000.00 ",1990,BOS
David Andersen,"$2,300,000.00 ",2009,HOU
David Andersen,"$2,500,000.00 ",2010,NOH
David Benoit,"$230,000.00 ",1991,UTA
David Benoit,"$300,000.00 ",1992,UTA
David Benoit,"$810,000.00 ",1993,UTA
David Benoit,"$1,000,000.00 ",1994,UTA
David Benoit,"$1,200,000.00 ",1995,UTA
David Benoit,"$508,000.00 ",1996,NJN
David Benoit,"$609,096.00 ",1997,NJN
David Benoit,"$736,000.00 ",2000,UTA
David Harrison,"$835,560.00 ",2004,IND
David Harrison,"$898,200.00 ",2005,IND
David Harrison,"$1,734,316.00 ",2007,IND
David Lee,"$861,360.00 ",2005,NYK
David Lee,"$990,600.00 ",2007,NYK
David Lee,"$1,788,033.00 ",2008,NYK
David Lee,"$7,000,000.00 ",2009,NYK
David Lee,"$10,800,000.00 ",2010,GSW
David Lee,"$11,610,000.00 ",2011,GSW
David Lee,"$12,744,000.00 ",2012,GSW
David Lee,"$13,878,000.00 ",2013,GSW
David Lee,"$15,012,000.00 ",2014,GSW
David Lee,"$15,493,680.00 ",2015,BOS
David Lee,"$2,102,224.00 ",2015,DAL
David Lee,"$1,551,659.00 ",2016,SAS
David Noel,"$412,718.00 ",2006,MIL
David Noel,"$687,456.00 ",2007,MIL
David Nwaba,"$137,466.00 ",2016,LAL
David Nwaba,"$1,312,611.00 ",2017,CHI
David Robinson,"$2,265,000.00 ",1990,SAS
David Robinson,"$2,240,000.00 ",1991,SAS
David Robinson,"$5,720,000.00 ",1992,SAS
David Robinson,"$5,740,000.00 ",1993,SAS
David Robinson,"$7,300,000.00 ",1994,SAS
David Robinson,"$7,700,000.00 ",1995,SAS
David Robinson,"$9,952,000.00 ",1996,SAS
David Robinson,"$12,397,440.00 ",1997,SAS
David Robinson,"$11,592,683.00 ",1999,SAS
David Robinson,"$9,500,000.00 ",2001,SAS
David Robinson,"$10,500,000.00 ",2002,SAS
David Stockton,"$29,843.00 ",2014,SAC
David Vaughn,"$534,000.00 ",1995,ORL
David Vaughn,"$614,000.00 ",1996,ORL
David Vaughn,"$693,840.00 ",1997,GSW
David Vaughn,"$450,000.00 ",1998,NJN
David Wear,"$29,843.00 ",2014,SAC
David Wesley,"$150,000.00 ",1993,NJN
David Wesley,"$250,000.00 ",1994,BOS
David Wesley,"$300,000.00 ",1995,BOS
David Wesley,"$350,000.00 ",1996,BOS
David Wesley,"$1,800,000.00 ",1997,CHA
David Wesley,"$2,160,000.00 ",1998,CHA
David Wesley,"$2,880,000.00 ",2000,CHA
David Wesley,"$3,240,000.00 ",2001,CHA
David Wesley,"$3,600,000.00 ",2002,NOH
David Wesley,"$3,960,000.00 ",2003,NOH
David Wesley,"$4,455,000.00 ",2004,NOH
David Wesley,"$5,070,000.00 ",2005,HOU
David Wesley,"$1,750,000.00 ",2006,CLE
David Wesley,"$250,000.00 ",2007,NJN
David West,"$1,160,160.00 ",2003,NOH
David West,"$1,247,160.00 ",2004,NOH
David West,"$1,334,160.00 ",2005,NOH
David West,"$2,051,938.00 ",2006,NOH
David West,"$10,650,000.00 ",2007,NOH
David West,"$9,862,500.00 ",2008,NOH
David West,"$9,075,000.00 ",2009,NOH
David West,"$8,287,500.00 ",2010,NOH
David West,"$10,000,000.00 ",2011,IND
David West,"$10,000,000.00 ",2012,IND
David West,"$12,000,000.00 ",2013,IND
David West,"$12,000,000.00 ",2014,IND
David West,"$1,499,000.00 ",2015,SAS
David West,"$1,551,659.00 ",2016,GSW
David West,"$2,328,652.00 ",2017,GSW
David Wingate,"$750,000.00 ",1990,SAS
David Wingate,"$250,000.00 ",1991,WAS
David Wingate,"$129,000.00 ",1992,CHA
David Wingate,"$570,000.00 ",1993,CHA
David Wingate,"$570,000.00 ",1994,CHA
David Wingate,"$560,000.00 ",1995,OKC
David Wingate,"$560,000.00 ",1996,OKC
David Wingate,"$570,000.00 ",1997,OKC
David Wingate,"$1,000,000.00 ",1998,NYK
David Wingate,"$1,000,000.00 ",2000,OKC
David Wood,"$300,000.00 ",1990,HOU
David Wood,"$375,000.00 ",1992,SAS
David Wood,"$488,000.00 ",1993,DET
David Wood,"$150,000.00 ",1994,GSW
David Wood,"$350,000.00 ",1995,GSW
David Wood,"$247,500.00 ",1996,MIL
Davis Bertans,"$543,471.00 ",2016,SAS
Davis Bertans,"$1,312,611.00 ",2017,SAS
Davon Reed,"$815,615.00 ",2017,PHO
De\'Aaron Fox,"$4,609,200.00 ",2017,SAC
Dean Garrett,"$1,800,000.00 ",1997,DEN
Dean Garrett,"$2,160,000.00 ",1998,MIN
Dean Garrett,"$2,520,000.00 ",1999,MIN
Dean Garrett,"$2,880,000.00 ",2000,MIN
Dean Garrett,"$3,240,000.00 ",2001,MIN
Dean Oliver,"$332,817.00 ",2001,GSW
Dean Oliver,"$118,735.00 ",2002,GSW
DeAndre Jordan,"$550,000.00 ",2008,LAC
DeAndre Jordan,"$736,420.00 ",2009,LAC
DeAndre Jordan,"$854,389.00 ",2010,LAC
DeAndre Jordan,"$10,079,404.00 ",2011,LAC
DeAndre Jordan,"$10,532,977.00 ",2012,LAC
DeAndre Jordan,"$10,986,550.00 ",2013,LAC
DeAndre Jordan,"$11,440,124.00 ",2014,LAC
DeAndre Jordan,"$19,500,000.00 ",2015,LAC
DeAndre Jordan,"$21,165,675.00 ",2016,LAC
DeAndre Jordan,"$22,642,350.00 ",2017,LAC
DeAndre Liggins,"$473,604.00 ",2011,ORL
DeAndre Liggins,"$762,195.00 ",2012,OKC
DeAndre Liggins,"$1,015,696.00 ",2016,DAL
DeAndre Liggins,"$1,577,230.00 ",2017,MIL
DeAndre Liggins,"$26,773.00 ",2017,ATL
DeAndre\' Bembry,"$1,499,760.00 ",2016,ATL
DeAndre\' Bembry,"$1,567,200.00 ",2017,ATL
Dee Bost,"$65,000.00 ",2014,UTA
Dee Brown,"$547,000.00 ",1990,BOS
Dee Brown,"$705,000.00 ",1991,BOS
Dee Brown,"$865,000.00 ",1992,BOS
Dee Brown,"$1,025,000.00 ",1993,BOS
Dee Brown,"$2,500,000.00 ",1994,BOS
Dee Brown,"$3,000,000.00 ",1995,BOS
Dee Brown,"$3,250,000.00 ",1996,BOS
Dee Brown,"$3,500,000.00 ",1997,BOS
Dee Brown,"$4,000,000.00 ",1999,TOR
Dee Brown,"$1,000,000.00 ",2000,ORL
Dee Brown,"$184,157.00 ",2008,WAS
Dee Brown,"$54,410.00 ",2008,PHO
Dejounte Murray,"$1,180,080.00 ",2016,SAS
Dejounte Murray,"$1,312,611.00 ",2017,SAS
DeJuan Blair,"$850,000.00 ",2009,SAS
DeJuan Blair,"$918,000.00 ",2010,SAS
DeJuan Blair,"$986,000.00 ",2011,SAS
DeJuan Blair,"$1,054,000.00 ",2012,SAS
DeJuan Blair,"$947,907.00 ",2013,DAL
DeJuan Blair,"$2,000,000.00 ",2014,WAS
DeJuan Blair,"$2,000,000.00 ",2015,PHO
DeJuan Wheat,"$242,000.00 ",1997,MIN
DeJuan Wheat,"$20,000.00 ",1997,LAL
DeJuan Wheat,"$350,000.00 ",1998,MEM
DeJuan Wheat,"$460,000.00 ",1999,MEM
Delaney Rudd,"$215,000.00 ",1990,UTA
Delaney Rudd,"$240,000.00 ",1991,UTA
Dell Curry,"$900,000.00 ",1990,CHA
Dell Curry,"$1,006,000.00 ",1991,CHA
Dell Curry,"$750,000.00 ",1992,CHA
Dell Curry,"$1,040,000.00 ",1993,CHA
Dell Curry,"$1,340,000.00 ",1994,CHA
Dell Curry,"$1,570,000.00 ",1995,CHA
Dell Curry,"$3,660,000.00 ",1997,CHA
Dell Curry,"$1,000,000.00 ",1998,MIL
Dell Curry,"$2,100,000.00 ",1999,TOR
Dell Curry,"$2,000,000.00 ",2000,TOR
Dell Curry,"$2,100,000.00 ",2001,TOR
Dell Demps,"$225,000.00 ",1995,SAS
Delon Wright,"$1,509,360.00 ",2015,TOR
Delon Wright,"$1,577,280.00 ",2016,TOR
Delon Wright,"$1,645,200.00 ",2017,TOR
Delonte West,"$939,480.00 ",2004,BOS
Delonte West,"$1,010,040.00 ",2005,BOS
Delonte West,"$1,889,760.00 ",2007,CLE
Delonte West,"$3,850,000.00 ",2008,CLE
Delonte West,"$4,254,250.00 ",2009,CLE
Delonte West,"$1,069,509.00 ",2010,BOS
Delonte West,"$1,146,337.00 ",2011,DAL
Delonte West,"$992,680.00 ",2012,DAL
DeMar DeRozan,"$2,282,640.00 ",2009,TOR
DeMar DeRozan,"$2,453,880.00 ",2010,TOR
DeMar DeRozan,"$2,625,000.00 ",2011,TOR
DeMar DeRozan,"$3,344,250.00 ",2012,TOR
DeMar DeRozan,"$9,500,000.00 ",2013,TOR
DeMar DeRozan,"$9,500,000.00 ",2014,TOR
DeMar DeRozan,"$9,500,000.00 ",2015,TOR
DeMar DeRozan,"$26,540,100.00 ",2016,TOR
DeMar DeRozan,"$27,739,975.00 ",2017,TOR
DeMarcus Cousins,"$3,374,640.00 ",2010,SAC
DeMarcus Cousins,"$3,627,720.00 ",2011,SAC
DeMarcus Cousins,"$3,880,800.00 ",2012,SAC
DeMarcus Cousins,"$4,916,974.00 ",2013,SAC
DeMarcus Cousins,"$13,701,250.00 ",2014,SAC
DeMarcus Cousins,"$14,728,844.00 ",2015,SAC
DeMarcus Cousins,"$16,957,900.00 ",2016,NOH
DeMarcus Cousins,"$18,063,850.00 ",2017,NOH
DeMarre Carroll,"$1,009,680.00 ",2009,MEM
DeMarre Carroll,"$1,085,400.00 ",2010,HOU
DeMarre Carroll,"$544,331.00 ",2011,UTA
DeMarre Carroll,"$289,382.00 ",2011,DEN
DeMarre Carroll,"$2,557,545.00 ",2013,ATL
DeMarre Carroll,"$2,442,455.00 ",2014,ATL
DeMarre Carroll,"$13,500,000.00 ",2015,TOR
DeMarre Carroll,"$14,200,000.00 ",2016,TOR
DeMarre Carroll,"$14,800,000.00 ",2017,NJN
Demetris Nichols,"$427,163.00 ",2007,CHI
Demetris Nichols,"$87,893.00 ",2008,CHI
Demetrius Jackson,"$1,450,000.00 ",2016,BOS
Demetrius Jackson,"$92,858.00 ",2017,BOS
Deng Gai,"$92,396.00 ",2005,PHI
Dennis Hopson,"$915,000.00 ",1990,CHI
Dennis Hopson,"$950,000.00 ",1991,SAC
Dennis Horner,"$91,642.00 ",2011,NJN
Dennis Rodman,"$880,000.00 ",1990,DET
Dennis Rodman,"$2,350,000.00 ",1992,DET
Dennis Rodman,"$2,450,000.00 ",1993,SAS
Dennis Rodman,"$2,500,000.00 ",1994,SAS
Dennis Rodman,"$2,500,000.00 ",1995,CHI
Dennis Rodman,"$9,000,000.00 ",1996,CHI
Dennis Rodman,"$4,500,000.00 ",1997,CHI
Dennis Rodman,"$1,000,000.00 ",1998,LAL
Dennis Schroder,"$1,690,680.00 ",2014,ATL
Dennis Schroder,"$1,763,400.00 ",2015,ATL
Dennis Schroder,"$2,708,582.00 ",2016,ATL
Dennis Schroder,"$15,500,000.00 ",2017,ATL
Dennis Schroeder,"$1,348,200.00 ",2013,ATL
Dennis Scott,"$1,560,000.00 ",1990,ORL
Dennis Scott,"$1,980,000.00 ",1991,ORL
Dennis Scott,"$2,400,000.00 ",1992,ORL
Dennis Scott,"$2,820,000.00 ",1993,ORL
Dennis Scott,"$3,150,000.00 ",1995,ORL
Dennis Scott,"$3,000,000.00 ",1996,ORL
Dennis Scott,"$1,000,000.00 ",1998,NYK
Dennis Scott,"$725,000.00 ",1998,MIN
Dennis Scott,"$1,100,000.00 ",1999,MEM
Dennis Scott,"$1,200,000.00 ",2000,WAS
Dennis Smith,"$3,218,280.00 ",2017,DAL
Denzel Valentine,"$2,092,200.00 ",2016,CHI
Denzel Valentine,"$2,186,400.00 ",2017,CHI
DeQuan Jones,"$473,504.00 ",2012,ORL
Derek Anderson,"$1,107,240.00 ",1997,CLE
Derek Anderson,"$1,273,000.00 ",1998,CLE
Derek Anderson,"$1,439,400.00 ",1999,LAC
Derek Anderson,"$6,495,000.00 ",2001,POR
Derek Anderson,"$7,144,500.00 ",2002,POR
Derek Anderson,"$7,794,000.00 ",2003,POR
Derek Anderson,"$8,443,500.00 ",2004,POR
Derek Anderson,"$9,093,000.00 ",2005,POR
Derek Anderson,"$1,670,000.00 ",2005,HOU
Derek Anderson,"$9,742,500.00 ",2006,POR
Derek Fisher,"$612,000.00 ",1996,LAL
Derek Fisher,"$703,200.00 ",1997,LAL
Derek Fisher,"$795,000.00 ",1998,LAL
Derek Fisher,"$3,000,000.00 ",1999,LAL
Derek Fisher,"$3,380,000.00 ",2000,LAL
Derek Fisher,"$3,000,000.00 ",2001,LAL
Derek Fisher,"$3,000,000.00 ",2002,LAL
Derek Fisher,"$3,000,000.00 ",2003,LAL
Derek Fisher,"$4,903,000.00 ",2004,GSW
Derek Fisher,"$5,393,300.00 ",2005,GSW
Derek Fisher,"$6,373,900.00 ",2007,UTA
Derek Fisher,"$4,350,000.00 ",2007,LAL
Derek Fisher,"$4,700,000.00 ",2008,LAL
Derek Fisher,"$5,048,000.00 ",2009,LAL
Derek Fisher,"$3,700,000.00 ",2010,LAL
Derek Fisher,"$3,400,000.00 ",2011,LAL
Derek Fisher,"$413,608.00 ",2012,OKC
Derek Fisher,"$182,942.00 ",2012,DAL
Derek Fisher,"$1,399,507.00 ",2013,OKC
Derek Grimm,"$242,000.00 ",1997,SAC
Derek Harper,"$1,519,000.00 ",1990,DAL
Derek Harper,"$1,725,000.00 ",1991,DAL
Derek Harper,"$2,069,000.00 ",1992,DAL
Derek Harper,"$1,927,000.00 ",1993,NYK
Derek Harper,"$2,382,700.00 ",1994,NYK
Derek Harper,"$2,837,000.00 ",1995,NYK
Derek Harper,"$1,300,000.00 ",1996,DAL
Derek Harper,"$1,560,000.00 ",1997,ORL
Derek Harper,"$1,000,000.00 ",1998,LAL
Derek Harper,"$1,100,000.00 ",1999,DET
Derek Smith,"$315,000.00 ",1990,BOS
Derek Strong,"$130,000.00 ",1991,PHI
Derek Strong,"$420,000.00 ",1993,MIL
Derek Strong,"$500,000.00 ",1994,BOS
Derek Strong,"$1,000,000.00 ",1995,LAL
Derek Strong,"$247,500.00 ",1996,ORL
Derek Strong,"$326,700.00 ",1997,ORL
Derek Strong,"$3,000,000.00 ",1998,ORL
Derek Strong,"$3,510,000.00 ",2000,LAC
Derek Strong,"$3,861,000.00 ",2001,LAC
Derek Strong,"$4,212,000.00 ",2002,LAC
DerMarr Johnson,"$2,107,200.00 ",2000,ATL
DerMarr Johnson,"$2,265,240.00 ",2001,ATL
DerMarr Johnson,"$2,423,280.00 ",2002,ATL
DerMarr Johnson,"$835,810.00 ",2005,DEN
DerMarr Johnson,"$42,203.00 ",2007,SAS
Deron Williams,"$3,487,400.00 ",2005,UTA
Deron Williams,"$4,010,640.00 ",2007,UTA
Deron Williams,"$5,069,449.00 ",2008,UTA
Deron Williams,"$12,323,900.00 ",2009,UTA
Deron Williams,"$14,940,152.00 ",2010,NJN
Deron Williams,"$16,359,805.00 ",2011,NJN
Deron Williams,"$17,177,795.00 ",2012,NJN
Deron Williams,"$18,466,130.00 ",2013,NJN
Deron Williams,"$19,754,465.00 ",2014,NJN
Deron Williams,"$5,500,000.00 ",2015,DAL
Deron Williams,"$5,500,000.00 ",2015,NJN
Deron Williams,"$9,000,000.00 ",2016,DAL
Deron Williams,"$5,500,000.00 ",2016,NJN
Deron Williams,"$259,626.00 ",2016,CLE
Deron Williams,"$5,500,000.00 ",2017,NJN
Derrick Alston,"$150,000.00 ",1994,PHI
Derrick Alston,"$350,000.00 ",1995,PHI
Derrick Caracter,"$473,604.00 ",2010,LAL
Derrick Caracter,"$270,427.00 ",2011,LAL
Derrick Chievous,"$525,000.00 ",1990,CLE
Derrick Coleman,"$2,100,000.00 ",1990,NJN
Derrick Coleman,"$2,300,000.00 ",1991,NJN
Derrick Coleman,"$2,870,000.00 ",1992,NJN
Derrick Coleman,"$3,440,000.00 ",1993,NJN
Derrick Coleman,"$5,476,000.00 ",1995,PHI
Derrick Coleman,"$6,739,000.00 ",1996,PHI
Derrick Coleman,"$8,002,800.00 ",1997,PHI
Derrick Coleman,"$6,667,000.00 ",1998,CHA
Derrick Coleman,"$5,600,000.00 ",1998,PHI
Derrick Coleman,"$8,000,000.00 ",2000,CHA
Derrick Coleman,"$8,710,000.00 ",2001,PHI
Derrick Coleman,"$4,500,000.00 ",2004,DET
Derrick Coleman,"$2,000,000.00 ",2005,DET
Derrick Dial,"$301,875.00 ",1999,SAS
Derrick Dial,"$540,850.00 ",2001,NJN
Derrick Dial,"$32,375.00 ",2003,ORL
Derrick Favors,"$4,133,280.00 ",2010,UTA
Derrick Favors,"$4,443,360.00 ",2011,UTA
Derrick Favors,"$4,753,320.00 ",2012,UTA
Derrick Favors,"$6,008,196.00 ",2013,UTA
Derrick Favors,"$12,833,333.00 ",2014,UTA
Derrick Favors,"$11,933,333.00 ",2015,UTA
Derrick Favors,"$11,050,000.00 ",2016,UTA
Derrick Favors,"$12,000,000.00 ",2017,UTA
Derrick Gervin,"$155,000.00 ",1990,NJN
Derrick Jones,"$543,471.00 ",2016,PHO
Derrick Jones,"$1,312,611.00 ",2017,PHO
Derrick McKey,"$962,000.00 ",1990,OKC
Derrick McKey,"$1,112,000.00 ",1991,OKC
Derrick McKey,"$1,162,000.00 ",1992,OKC
Derrick McKey,"$1,262,000.00 ",1993,IND
Derrick McKey,"$2,800,000.00 ",1995,IND
Derrick McKey,"$3,000,000.00 ",1996,IND
Derrick McKey,"$5,400,000.00 ",2000,IND
Derrick McKey,"$6,000,000.00 ",2001,IND
Derrick Rose,"$4,822,800.00 ",2008,CHI
Derrick Rose,"$5,184,480.00 ",2009,CHI
Derrick Rose,"$5,546,160.00 ",2010,CHI
Derrick Rose,"$6,993,708.00 ",2011,CHI
Derrick Rose,"$16,402,500.00 ",2012,CHI
Derrick Rose,"$17,632,688.00 ",2013,CHI
Derrick Rose,"$20,093,063.00 ",2015,CHI
Derrick Rose,"$21,323,250.00 ",2016,NYK
Derrick Rose,"$2,116,955.00 ",2017,CLE
Derrick White,"$1,404,600.00 ",2017,SAS
Derrick Williams,"$4,602,720.00 ",2011,MIN
Derrick Williams,"$4,947,840.00 ",2012,MIN
Derrick Williams,"$5,016,960.00 ",2013,MIN
Derrick Williams,"$6,331,404.00 ",2014,SAC
Derrick Williams,"$4,900,000.00 ",2015,NYK
Derrick Williams,"$4,598,000.00 ",2016,MIA
Derrick Williams,"$402,043.00 ",2016,CLE
DeSagana Diop,"$1,842,480.00 ",2001,CLE
DeSagana Diop,"$1,980,600.00 ",2002,CLE
DeSagana Diop,"$2,118,840.00 ",2003,CLE
DeSagana Diop,"$2,695,164.00 ",2004,CLE
DeSagana Diop,"$1,850,000.00 ",2005,DAL
DeSagana Diop,"$2,146,000.00 ",2007,NJN
DeShawn Stevenson,"$828,120.00 ",2000,UTA
DeShawn Stevenson,"$890,280.00 ",2001,UTA
DeShawn Stevenson,"$952,320.00 ",2002,UTA
DeShawn Stevenson,"$1,616,087.00 ",2003,UTA
DeShawn Stevenson,"$2,500,000.00 ",2004,ORL
DeShawn Stevenson,"$2,750,000.00 ",2005,ORL
DeShawn Stevenson,"$932,015.00 ",2006,WAS
DeShawn Stevenson,"$1,033,930.00 ",2007,WAS
DeShawn Stevenson,"$3,616,072.00 ",2008,WAS
DeShawn Stevenson,"$3,886,928.00 ",2009,DAL
DeShawn Stevenson,"$4,151,786.00 ",2010,DAL
DeShawn Stevenson,"$2,500,000.00 ",2011,NJN
DeShawn Stevenson,"$2,240,450.00 ",2012,ATL
Desmon Farmer,"$275,404.00 ",2006,OKC
Desmon Farmer,"$83,708.00 ",2008,SAS
Desmond Mason,"$1,074,720.00 ",2000,OKC
Desmond Mason,"$1,155,240.00 ",2001,OKC
Desmond Mason,"$1,235,880.00 ",2002,OKC
Desmond Mason,"$1,898,312.00 ",2003,MIL
Desmond Mason,"$6,529,630.00 ",2004,MIL
Desmond Mason,"$7,333,333.00 ",2005,NOH
Desmond Mason,"$8,037,037.00 ",2006,NOH
Desmond Mason,"$5,000,000.00 ",2007,MIL
Desmond Mason,"$5,300,000.00 ",2008,OKC
Desmond Mason,"$76,850.00 ",2009,SAC
Detlef Schrempf,"$1,160,000.00 ",1990,IND
Detlef Schrempf,"$1,278,000.00 ",1991,IND
Detlef Schrempf,"$1,393,000.00 ",1992,IND
Detlef Schrempf,"$1,308,000.00 ",1993,OKC
Detlef Schrempf,"$5,000,000.00 ",1994,OKC
Detlef Schrempf,"$5,000,000.00 ",1995,OKC
Detlef Schrempf,"$3,333,000.00 ",1996,OKC
Detlef Schrempf,"$3,333,333.00 ",1997,OKC
Detlef Schrempf,"$3,333,000.00 ",1998,OKC
Detlef Schrempf,"$2,200,000.00 ",2000,POR
Devean George,"$790,440.00 ",1999,LAL
Devean George,"$849,720.00 ",2000,LAL
Devean George,"$834,250.00 ",2001,LAL
Devean George,"$4,546,000.00 ",2002,LAL
Devean George,"$4,546,000.00 ",2003,LAL
Devean George,"$4,546,000.00 ",2004,LAL
Devean George,"$5,000,600.00 ",2005,LAL
Devean George,"$2,369,111.00 ",2007,DAL
Devean George,"$1,600,000.00 ",2008,DAL
Devean George,"$1,600,000.00 ",2009,GSW
Devin Booker,"$2,127,840.00 ",2015,PHO
Devin Booker,"$2,223,600.00 ",2016,PHO
Devin Booker,"$2,319,360.00 ",2017,PHO
Devin Brown,"$34,946.00 ",2002,SAS
Devin Brown,"$563,679.00 ",2003,SAS
Devin Brown,"$2,500,000.00 ",2005,UTA
Devin Brown,"$564,518.00 ",2006,NOH
Devin Brown,"$500,000.00 ",2006,GSW
Devin Brown,"$1,200,000.00 ",2007,CLE
Devin Brown,"$998,398.00 ",2008,NOH
Devin Brown,"$1,100,000.00 ",2009,CHI
Devin Ebanks,"$473,604.00 ",2010,LAL
Devin Ebanks,"$762,195.00 ",2011,LAL
Devin Ebanks,"$1,054,389.00 ",2012,LAL
Devin Gray,"$150,200.00 ",1996,SAC
Devin Gray,"$88,223.00 ",1999,HOU
Devin Green,"$398,762.00 ",2005,LAL
Devin Harris,"$2,741,880.00 ",2004,DAL
Devin Harris,"$2,947,440.00 ",2005,DAL
Devin Harris,"$3,995,003.00 ",2007,NJN
Devin Harris,"$7,800,000.00 ",2008,NJN
Devin Harris,"$8,400,000.00 ",2009,NJN
Devin Harris,"$8,981,000.00 ",2010,UTA
Devin Harris,"$9,319,000.00 ",2011,UTA
Devin Harris,"$8,500,000.00 ",2012,ATL
Devin Harris,"$1,272,279.00 ",2013,DAL
Devin Harris,"$3,878,000.00 ",2014,DAL
Devin Harris,"$4,053,000.00 ",2015,DAL
Devin Harris,"$4,228,000.00 ",2016,DAL
Devin Harris,"$4,402,546.00 ",2017,DAL
Devyn Marble,"$884,879.00 ",2014,ORL
Devyn Marble,"$845,059.00 ",2015,ORL
Dewayne Dedmon,"$816,482.00 ",2014,ORL
Dewayne Dedmon,"$947,278.00 ",2015,ORL
Dewayne Dedmon,"$2,898,000.00 ",2016,SAS
Dewayne Dedmon,"$6,000,000.00 ",2017,ATL
Dexter Cambridge,"$150,000.00 ",1992,DAL
Dexter Pittman,"$762,195.00 ",2011,MIA
Dexter Pittman,"$854,389.00 ",2012,MEM
Deyonta Davis,"$1,369,229.00 ",2016,MEM
Deyonta Davis,"$1,312,611.00 ",2017,MEM
Diamond Stone,"$543,471.00 ",2016,LAC
Diamond Stone,"$1,312,611.00 ",2017,ATL
Diamond Stone,"$50,000.00 ",2017,CHI
Diante Garrett,"$473,604.00 ",2012,PHO
Diante Garrett,"$915,243.00 ",2014,POR
Dickey Simpkins,"$845,000.00 ",1995,CHI
Dickey Simpkins,"$1,040,000.00 ",1996,CHI
Dickey Simpkins,"$1,235,000.00 ",1997,GSW
Dickey Simpkins,"$26,190.00 ",2001,ATL
Didier Ilunga-Mbenga,"$800,000.00 ",2004,DAL
Didier Ilunga-Mbenga,"$880,000.00 ",2005,DAL
Didier Ilunga-Mbenga,"$1,800,000.00 ",2007,DAL
Didier Ilunga-Mbenga,"$434,091.00 ",2007,LAL
Didier Ilunga-Mbenga,"$249,478.00 ",2007,GSW
Didier Ilunga-Mbenga,"$1,971,941.00 ",2008,DAL
Didier Ilunga-Mbenga,"$880,658.00 ",2008,LAL
Didier Ilunga-Mbenga,"$959,111.00 ",2009,LAL
Didier Ilunga-Mbenga,"$1,069,509.00 ",2010,NOH
Dijon Thompson,"$89,101.00 ",2006,ATL
Dikembe Mutombo,"$2,005,000.00 ",1991,DEN
Dikembe Mutombo,"$2,400,000.00 ",1992,DEN
Dikembe Mutombo,"$3,000,000.00 ",1993,DEN
